Footfall,ID
1205.36621094,3846614
1233.9642334,3846714
1150.78039551,3846814
1233.46582031,3846914
1270.14758301,3847014
1204.00402832,3847114
1154.44104004,3847214
1183.43371582,3847314
1303.71740723,3847414
1201.37878418,3847514
1279.64611816,3847614
1279.46911621,3847714
1218.8470459,3847814
1279.75939941,3847914
1298.01550293,3848014
1288.0357666,3848114
1311.0489502,3848214
1263.41760254,3848314
1217.5423584,3848414
1217.73034668,3848514
1192.73840332,3848614
1316.77050781,3848714
1278.18493652,3848814
1317.25378418,3848914
1255.71777344,3849014
1261.39831543,3849114
1268.53466797,3849214
1326.38244629,3849314
1328.30297852,3849414
1294.1607666,3849514
1233.91796875,3849614
1276.90539551,3849714
1306.40124512,3849814
1314.01745605,3849914
1356.20153809,3850014
1320.39807129,3850114
1365.33251953,3850214
1385.36364746,3850314
1386.19018555,3850414
1315.63244629,3850514
1407.14050293,3850614
1428.42956543,3850714
1394.76049805,3850814
1322.62182617,3850914
1312.49255371,3851014
1324.27441406,3851114
1329.56091309,3851214
1368.46374512,3851314
1444.61706543,3851414
1415.10778809,3851514
1391.86572266,3851614
1342.37097168,3851714
1323.53442383,3851814
1433.41577148,3851914
1337.80639648,3852014
1351.39501953,3852114
1355.69274902,3852214
1413.27697754,3852314
1344.94152832,3852414
1362.10461426,3852514
1437.9786377,3852614
1418.39013672,3852714
1472.49963379,3852814
1419.89074707,3852914
1490.05371094,3853014
1366.31433105,3853114
1519.93310547,3853214
1545.72424316,3853314
1482.91540527,3853414
1486.85437012,3853514
1490.79333496,3853614
1494.7322998,3853714
1498.67126465,3853814
1502.61035156,3853914
1506.54919434,3854014
1510.48828125,3854114
1514.42724609,3854214
1518.55480957,3854314
1545.7376709,3854414
1545.7376709,3854514
1545.7376709,3854614
1545.7376709,3854714
1545.7376709,3854814
1545.7376709,3854914
1545.7376709,3855014
1545.7376709,3855114
1545.7376709,3855214
1545.7376709,3855314
1564.36291504,3855414
1568.70446777,3855514
1573.04602051,3855614
1577.38757324,3855714
1577.38757324,3855814
1586.07067871,3855914
1590.41223145,3856014
1594.75378418,3856114
1599.09533691,3856214
1603.43688965,3856314
1603.43688965,3856414
1556.98522949,3856514
1554.65979004,3856614
1534.39465332,3856714
1596.03063965,3856814
1545.42456055,3856914
1470.06140137,3857014
1498.45117188,3857114
1574.35791016,3857214
1546.45983887,3857314
1502.31848145,3857414
1462.03369141,3857514
1453.22460938,3857614
1526.36950684,3857714
1453.91442871,3857814
1447.20812988,3857914
1460.12561035,3858014
1566.04248047,3858114
1536.93884277,3858214
1546.10998535,3858314
1521.92663574,3858414
1495.30700684,3858514
1534.5526123,3858614
1511.20666504,3858714
1474.37634277,3858814
1519.03869629,3858914
1481.28991699,3859014
1507.63110352,3859114
1448.40942383,3859214
1486.81384277,3859314
1448.24475098,3859414
1463.99914551,3859514
1486.96948242,3859614
1489.80895996,3859714
1472.33996582,3859814
1493.84411621,3859914
1468.12744141,3860014
1436.36193848,3860114
1399.81188965,3860214
1410.7644043,3860314
1391.97790527,3860414
1388.02770996,3860514
1383.15344238,3860614
1428.72021484,3860714
1425.1217041,3860814
1437.10803223,3860914
1409.41784668,3861014
1408.84216309,3861114
1395.10571289,3861214
1340.60339355,3861314
1344.08654785,3861414
1424.42236328,3861514
1323.11547852,3861614
1321.67419434,3861714
1389.66223145,3861814
1336.09631348,3861914
1358.06665039,3862014
1337.26452637,3862114
1333.79418945,3862214
1355.14416504,3862314
1342.83813477,3862414
1333.27111816,3862514
1350.33288574,3862614
1332.61901855,3862714
1333.45227051,3862814
1353.99304199,3862914
1332.61755371,3863014
1370.13684082,3863114
1256.03637695,3863214
1302.16760254,3863314
1310.9498291,3863414
1290.5177002,3863514
1267.11413574,3863614
1267.34631348,3863714
1234.39147949,3863814
1218.97558594,3863914
1221.72058105,3864014
1219.56738281,3864114
1246.06237793,3864214
1232.44970703,3864314
1257.24572754,3864414
1311.74243164,3864514
1297.0032959,3864614
1261.47106934,3864714
1338.95947266,3864814
1235.88244629,3864914
1211.04956055,3865014
1257.82629395,3865114
1242.96606445,3865214
1263.04577637,3865314
1241.12854004,3865414
1228.47497559,3865514
1217.61584473,3865614
1034.31298828,3865714
1166.49157715,3865814
1198.46105957,3865914
1166.92736816,3866014
1240.21142578,3866114
1309.22961426,3866214
1198.14111328,3866314
1299.47229004,3866414
1363.28063965,3866514
1271.82543945,3866614
1200.01647949,3866714
1254.74255371,3866814
1282.27966309,3866914
1322.08251953,3867014
1256.16223145,3867114
1178.45751953,3867214
1328.47436523,3867314
1304.82678223,3867414
1179.06530762,3867514
1017.00854492,3867614
936.33215332,3867714
1081.78186035,3867814
1141.47827148,3867914
1089.47839355,3868014
1021.25140381,3868114
1146.28039551,3868214
1236.29919434,3868314
1227.24377441,3868414
1122.66589355,3868514
1118.60620117,3868614
1171.23522949,3868714
1198.13183594,3868814
1237.50317383,3868914
1326.82946777,3869014
1130.62561035,3869114
1011.8515625,3869214
1137.75170898,3869314
1179.08422852,3869414
1165.15002441,3869514
1181.93273926,3869614
1100.72387695,3869714
916.050048828,3869814
975.129760742,3869914
915.906311035,3870014
1034.89880371,3870114
1097.82507324,3870214
1108.68127441,3870314
1110.93981934,3870414
1080.9161377,3870514
1103.4239502,3870614
1122.59851074,3870714
1066.02233887,3870814
1071.82470703,3870914
1090.80895996,3871014
1206.65124512,3871114
982.949523926,3871214
900.725952148,3871314
995.605407715,3871414
1025.13684082,3871514
970.356750488,3871614
870.06060791,3725715
1025.97521973,3725815
1081.62585449,3725915
1089.53894043,3726015
899.101318359,3726115
995.185241699,3726215
872.95300293,3726315
894.439086914,3726415
849.526123047,3726515
947.576721191,3726615
983.312805176,3726715
870.354858398,3726815
788.800292969,3726915
718.0234375,3727015
740.43359375,3727115
836.41796875,3727215
910.152770996,3727315
902.882507324,3727415
900.560119629,3727515
957.60168457,3727615
1048.88842773,3727715
933.421264648,3727815
879.063415527,3727915
858.794311523,3728015
936.292724609,3728115
960.223022461,3728215
802.710998535,3728315
808.790161133,3728415
831.921630859,3728515
804.635375977,3728615
826.573486328,3728715
791.930358887,3728815
882.988464355,3728915
821.878112793,3729015
862.962768555,3729115
802.447998047,3729215
763.720458984,3729315
840.797607422,3729415
850.032958984,3729515
806.897583008,3729615
803.573852539,3729715
920.75567627,3729815
972.739196777,3729915
1002.30914307,3730015
1006.85852051,3730115
1011.54290771,3730215
967.241210938,3730315
1061.81213379,3730415
974.823974609,3730515
972.490478516,3730615
1059.88867188,3730715
1062.30297852,3730815
1100.57446289,3730915
1064.47253418,3731015
991.647521973,3731115
931.598266602,3731215
1058.29284668,3731315
1090.69506836,3731415
1046.99157715,3731515
1028.83972168,3731615
937.301025391,3731715
952.38293457,3731815
974.92980957,3731915
957.538574219,3732015
922.307006836,3732115
1132.18835449,3732215
1029.97399902,3732315
1092.45983887,3732415
1057.77978516,3732515
1030.03710938,3732615
985.435546875,3732715
970.608947754,3732815
1001.67431641,3732915
941.409362793,3733015
1068.40979004,3733115
1065.04492188,3733215
1086.02185059,3733315
1049.85925293,3733415
1094.27233887,3733515
977.12689209,3733615
974.482055664,3733715
955.065185547,3733815
996.117431641,3733915
1015.05371094,3734015
1016.14465332,3734115
1024.95983887,3734215
1002.53955078,3734315
1098.76574707,3734415
1150.94165039,3734515
1051.80627441,3734615
1076.94360352,3734715
1108.54516602,3734815
1140.41052246,3734915
1119.13537598,3735015
1170.02062988,3735115
1077.94714355,3735215
1040.14050293,3735315
1179.19885254,3735415
1181.8503418,3735515
1168.23254395,3735615
1184.91320801,3735715
1231.42163086,3735815
1103.56494141,3735915
1116.21911621,3736015
1175.67175293,3736115
1115.1229248,3736215
1209.99865723,3736315
1262.52246094,3736415
1223.78210449,3736515
1215.55712891,3736615
1234.13366699,3736715
1210.87854004,3736815
1276.25524902,3736915
1269.94970703,3737015
1266.63183594,3737115
1260.67150879,3737215
1243.53259277,3737315
1219.39880371,3737415
1259.47949219,3737515
1303.96472168,3737615
1251.56262207,3737715
1258.66601562,3737815
1245.25402832,3737915
1212.07556152,3738015
1224.55212402,3738115
1243.41052246,3738215
1332.04833984,3738315
1298.44494629,3738415
1307.83105469,3738515
1291.47814941,3738615
1238.8079834,3738715
1221.50561523,3738815
1300.30224609,3738915
1307.24121094,3739015
1219.13781738,3739115
1203.83850098,3739215
1352.71911621,3739315
1330.0279541,3739415
1268.74438477,3739515
1299.63928223,3739615
1349.53503418,3739715
1362.76586914,3739815
1365.46643066,3739915
1409.84802246,3740015
1404.75866699,3740115
1463.22619629,3740215
1380.24206543,3740315
1270.15783691,3740415
1281.10412598,3740515
1327.99560547,3740615
1332.16955566,3740715
1282.43933105,3740815
1277.93395996,3740915
1352.83532715,3741015
1266.73852539,3741115
1425.7467041,3741215
1395.43103027,3741315
1417.90307617,3741415
1370.36022949,3741515
1383.95056152,3741615
1345.2442627,3741715
1409.67419434,3741815
1376.30480957,3741915
1302.18591309,3742015
1391.47131348,3742115
1441.05822754,3742215
1411.72741699,3742315
1344.56164551,3742415
1366.07397461,3742515
1388.78210449,3742615
1391.71984863,3742715
1439.86035156,3742815
1421.98730469,3742915
1426.13964844,3743015
1418.49536133,3743115
1374.78759766,3743215
1393.98474121,3743315
1429.5,3743415
1488.81506348,3743515
1487.58361816,3743615
1486.22998047,3743715
1455.7512207,3743815
1544.79504395,3743915
1484.65771484,3744015
1530.99487305,3744115
1473.05456543,3744215
1530.67248535,3744315
1518.85693359,3744415
1495.08483887,3744515
1457.96496582,3744615
1490.70227051,3744715
1477.74157715,3744815
1499.95788574,3744915
1499.23034668,3745015
1423.57629395,3745115
1443.14550781,3745215
1469.62390137,3745315
1498.17919922,3745415
1519.2479248,3745515
1449.2310791,3745615
1403.78381348,3745715
1426.95300293,3745815
1574.92028809,3745915
1533.06884766,3746015
1595.39929199,3746115
1568.23498535,3746215
1567.96569824,3746315
1521.01342773,3746415
1448.29003906,3746515
1520.29968262,3746615
1549.6217041,3746715
1557.89355469,3746815
1625.77038574,3746915
1542.98034668,3747015
1539.87646484,3747115
1507.04467773,3747215
1515.18103027,3747315
1500.61853027,3747415
1498.87390137,3747515
1505.671875,3747615
1495.03869629,3747715
1491.7401123,3747815
1487.85131836,3747915
1582.50793457,3748015
1519.13085938,3748115
1452.12145996,3748215
1544.82141113,3748315
1476.11633301,3748415
1596.84851074,3748515
1560.60424805,3748615
1502.69836426,3748715
1475.18334961,3748815
1453.57287598,3748915
1478.4888916,3749015
1380.09436035,3749115
1515.10217285,3749215
1463.22912598,3749315
1407.77844238,3749415
1498.6529541,3749515
1473.63806152,3749615
1468.87963867,3749715
1443.97375488,3749815
1406.1784668,3749915
1475.42810059,3750015
1428.4440918,3750115
1355.41809082,3750215
1403.95471191,3750315
1370.79626465,3750415
1392.52587891,3750515
1420.4005127,3750615
1352.21765137,3750715
1491.10681152,3750815
1424.36218262,3750915
1357.2166748,3751015
1373.83728027,3751115
1332.86791992,3751215
1361.84973145,3751315
1388.68481445,3751415
1388.84533691,3751515
1351.3963623,3751615
1350.85754395,3751715
1333.03955078,3751815
1394.59667969,3751915
1392.97058105,3752015
1260.69128418,3752115
1351.23144531,3752215
1377.98522949,3752315
1361.94885254,3752415
1388.19604492,3752515
1339.93139648,3752615
1343.89538574,3752715
1305.08337402,3752815
1361.1385498,3752915
1387.81152344,3753015
1347.51074219,3753115
1331.44946289,3753215
1300.87194824,3753315
1326.96166992,3753415
1261.20251465,3753515
1200.53173828,3753615
1303.96289062,3753715
1238.21582031,3753815
1241.5189209,3753915
1297.50061035,3754015
1283.66699219,3754115
1288.34533691,3754215
1268.72009277,3754315
1274.47180176,3754415
1303.89123535,3754515
1332.99353027,3754615
1287.75976562,3754715
1254.23120117,3754815
1243.68762207,3754915
1259.33825684,3755015
1175.75671387,3755115
1208.99609375,3755215
1201.44433594,3755315
1179.77404785,3755415
1244.89074707,3755515
1120.32458496,3755615
1265.0670166,3755715
1228.06896973,3755815
1210.2064209,3755915
1298.34863281,3756015
1226.61450195,3756115
1225.31750488,3756215
1195.27478027,3756315
1147.52575684,3756415
1014.82147217,3756515
1125.30004883,3756615
1205.58837891,3756715
1196.55163574,3756815
1097.64440918,3756915
1097.51550293,3757015
1078.83190918,3757115
1077.40185547,3757215
1064.13952637,3757315
943.127319336,3757415
959.106445312,3757515
993.780456543,3757615
1020.14251709,3757715
962.318786621,3757815
1033.36804199,3757915
1097.86706543,3758015
1122.93640137,3758115
1144.78479004,3758215
1067.02355957,3758315
918.799438477,3758415
1162.46179199,3758515
1020.84301758,3758615
963.541015625,3758715
988.539855957,3758815
955.974731445,3758915
973.189880371,3759015
1058.58825684,3759115
971.308349609,3759215
1090.45397949,3759315
1042.5078125,3759415
972.29510498,3759515
1000.39306641,3759615
997.538818359,3759715
919.649841309,3759815
1077.72937012,3759915
973.972412109,3760015
905.388916016,3760115
979.879882812,3760215
829.334106445,3760315
999.639038086,3760415
1060.22937012,3760515
1023.37347412,3760615
962.261474609,3760715
880.797241211,3760815
829.559875488,3760915
930.140380859,3761015
868.474365234,3761115
928.852478027,3761215
1029.00012207,3761315
1001.81970215,3761415
1021.75018311,3761515
1010.85754395,3761615
941.144897461,3761715
909.963256836,3761815
1023.82745361,3761915
1026.77856445,3762015
1052.47253418,3762115
879.544006348,3762215
871.560791016,3762315
918.918395996,3762415
937.571411133,3762515
852.614868164,3762615
823.576904297,3762715
892.895629883,3762815
898.870422363,3762915
879.508911133,3763015
840.772888184,3763115
811.851806641,3763215
740.257446289,3763315
737.581542969,3763415
784.98059082,3763515
723.996948242,3763615
725.442260742,3763715
688.58001709,3763815
757.484741211,3763915
778.93536377,3764015
776.69720459,3764115
796.991149902,3764215
748.195678711,3764315
754.749267578,3764415
761.797790527,3764515
842.839782715,3764615
919.075866699,3764715
1018.33001709,3764815
1002.62164307,3764915
1080.76464844,3765015
1035.82226562,3765115
1056.39892578,3765215
965.388061523,3765315
935.97277832,3765415
962.521606445,3765515
1015.32318115,3765615
977.368103027,3765715
891.393737793,3765815
907.610046387,3765915
858.723144531,3766015
894.517028809,3766115
906.481811523,3766215
894.838012695,3766315
825.577941895,3766415
911.556884766,3766515
934.349853516,3766615
945.160217285,3766715
917.165771484,3766815
836.513977051,3766915
835.586791992,3767015
847.72845459,3767115
834.447753906,3767215
844.792053223,3767315
857.850341797,3767415
792.886535645,3767515
887.883789062,3767615
902.01550293,3767715
896.121582031,3767815
880.731079102,3767915
867.515380859,3768015
887.208435059,3768115
920.192993164,3768215
905.229309082,3768315
926.80871582,3768415
959.965637207,3768515
917.979980469,3768615
879.326660156,3768715
935.289367676,3768815
974.491943359,3768915
915.573913574,3769015
990.720825195,3769115
855.320983887,3769215
986.368347168,3769315
941.834350586,3769415
1052.01831055,3769515
1118.7166748,3769615
1003.66699219,3769715
1038.92419434,3769815
939.239074707,3769915
883.550720215,3770015
943.180297852,3770115
1002.78070068,3770215
1085.96777344,3770315
1171.47180176,3770415
1040.61547852,3770515
1018.17272949,3770615
1046.87194824,3770715
1005.47906494,3770815
1029.95922852,3770915
1025.40332031,3771015
987.441101074,3771115
1209.13012695,3771215
1215.88342285,3771315
1137.93688965,3771415
1092.21936035,3771515
1089.29064941,3771615
1179.52258301,3771715
1104.26599121,3771815
1203.48571777,3771915
1198.16955566,3772015
1175.45739746,3772115
1191.02746582,3772215
1220.9732666,3772315
1212.15625,3772415
1232.1237793,3772515
1196.59191895,3772615
1180.17297363,3772715
1214.03283691,3772815
1180.73596191,3772915
1095.92407227,3773015
1165.70324707,3773115
1171.71960449,3773215
1244.88696289,3773315
1211.46984863,3773415
1238.98059082,3773515
1230.85412598,3773615
1188.0579834,3773715
1133.28955078,3773815
1235.11242676,3773915
1211.19250488,3774015
1284.78088379,3774115
1290.04052734,3774215
1203.84667969,3774315
1280.3326416,3774415
1253.51623535,3774515
1294.83435059,3774615
1290.20898438,3774715
1331.33166504,3774815
1312.42858887,3774915
1281.76037598,3775015
1259.93457031,3775115
1299.57702637,3775215
1276.5513916,3775315
1305.67980957,3775415
1301.17590332,3775515
1312.21765137,3775615
1295.12316895,3775715
1239.58764648,3775815
1269.46472168,3775915
1289.75012207,3776015
1310.00354004,3776115
1249.20544434,3776215
1236.34509277,3776315
1253.45373535,3776415
1376.8704834,3776515
1234.89050293,3776615
1260.97973633,3776715
1329.7713623,3776815
1481.82385254,3776915
1288.25622559,3777015
1420.49035645,3777115
1271.48449707,3777215
1254.31237793,3777315
1268.62609863,3777415
1247.8626709,3777515
1382.08984375,3777615
1373.02319336,3777715
1370.30236816,3777815
1359.36853027,3777915
1320.45471191,3778015
1311.39904785,3778115
1289.96691895,3778215
1428.35510254,3778315
1419.88500977,3778415
1401.85449219,3778515
1349.20495605,3778615
1390.8737793,3778715
1384.90441895,3778815
1402.52124023,3778915
1404.06445312,3779015
1358.12121582,3779115
1389.94250488,3779215
1444.96691895,3779315
1492.90771484,3779415
1467.24304199,3779515
1420.37658691,3779615
1343.79602051,3779715
1382.21911621,3779815
1397.84387207,3779915
1421.74645996,3780015
1361.48986816,3780115
1453.7956543,3780215
1418.22912598,3780315
1554.56994629,3780415
1483.64953613,3780515
1478.80126953,3780615
1424.60168457,3780715
1522.87268066,3780815
1483.9296875,3780915
1486.67529297,3781015
1469.77331543,3781115
1396.72741699,3781215
1395.89172363,3781315
1457.72192383,3781415
1415.31750488,3781515
1481.12341309,3781615
1434.66467285,3781715
1423.53991699,3781815
1490.46154785,3781915
1526.46350098,3782015
1513.02001953,3782115
1509.15759277,3782215
1603.84594727,3782315
1587.35437012,3782415
1464.43908691,3782515
1547.80773926,3782615
1521.58288574,3782715
1545.17041016,3782815
1524.17553711,3782915
1533.51574707,3783015
1548.13269043,3783115
1533.27893066,3783215
1521.01062012,3783315
1631.08630371,3783415
1597.3248291,3783515
1562.33740234,3783615
1546.44152832,3783715
1561.64562988,3783815
1499.49230957,3783915
1514.9005127,3784015
1490.69665527,3784115
1522.62756348,3784215
1496.4420166,3784315
1476.61547852,3784415
1499.59033203,3784515
1455.99975586,3784615
1455.52502441,3784715
1521.94213867,3784815
1445.88415527,3784915
1509.39172363,3785015
1512.60998535,3785115
1378.9083252,3785215
1445.52514648,3785315
1442.23571777,3785415
1416.02209473,3785515
1475.50280762,3785615
1481.71728516,3785715
1450.96691895,3785815
1506.94787598,3785915
1457.3692627,3786015
1444.22949219,3786115
1402.41955566,3786215
1465.36547852,3786315
1396.27160645,3786415
1440.12414551,3786515
1452.70983887,3786615
1357.98803711,3786715
1426.14367676,3786815
1500.61865234,3786915
1422.52746582,3787015
1397.93737793,3787115
1359.74279785,3787215
1346.85778809,3787315
1330.26525879,3787415
1318.59301758,3787515
1288.79638672,3787615
1403.59973145,3787715
1332.98693848,3787815
1393.52514648,3787915
1361.76135254,3788015
1406.14611816,3788115
1347.1307373,3788215
1384.96899414,3788315
1341.64050293,3788415
1365.47961426,3788515
1345.85241699,3788615
1328.17883301,3788715
1274.76672363,3788815
1283.47277832,3788915
1353.0682373,3789015
1354.19250488,3789115
1361.17102051,3789215
1362.09436035,3789315
1360.36730957,3789415
1354.13793945,3789515
1299.12133789,3789615
1342.47546387,3789715
1356.36975098,3789815
1228.86889648,3789915
1285.3092041,3790015
1288.89538574,3790115
1303.29553223,3790215
1303.40075684,3790315
1169.44335938,3790415
1266.56750488,3790515
1222.55358887,3790615
1268.40808105,3790715
1279.45007324,3790815
1270.64282227,3790915
1271.34033203,3791015
1265.54467773,3791115
1251.26025391,3791215
1319.60046387,3791315
1312.25769043,3791415
1305.87561035,3791515
1315.24816895,3791615
1270.3536377,3791715
1222.49194336,3791815
1302.05627441,3791915
1272.65563965,3792015
1272.12341309,3792115
1279.16186523,3792215
1252.73620605,3792315
1219.70385742,3792415
1279.38122559,3792515
1244.9979248,3792615
1113.78259277,3792715
1225.8203125,3792815
1138.52246094,3792915
1205.39013672,3793015
1179.20898438,3793115
1156.9119873,3793215
1072.078125,3793315
1132.14660645,3793415
1072.15966797,3793515
1086.80358887,3793615
1092.39929199,3793715
1060.17614746,3793815
1114.84899902,3793915
1007.79516602,3794015
1021.31439209,3794115
942.775146484,3794215
1009.14379883,3794315
1010.36090088,3794415
1075.26989746,3794515
932.763549805,3794615
965.376098633,3794715
944.255249023,3794815
1004.93762207,3794915
984.132568359,3795015
948.573303223,3795115
1033.84460449,3795215
957.977905273,3795315
1061.37463379,3795415
961.464660645,3795515
1030.24816895,3795615
887.521118164,3795715
952.784606934,3795815
1067.03686523,3795915
1106.41906738,3796015
1015.68963623,3796115
997.666503906,3796215
1146.41125488,3796315
1038.5637207,3796415
919.921447754,3796515
882.356933594,3796615
926.809814453,3796715
940.204223633,3796815
1013.24658203,3796915
1035.00915527,3797015
1059.95544434,3797115
863.299194336,3797215
1051.27111816,3797315
1015.97125244,3797415
1052.10656738,3797515
1112.25646973,3797615
1064.70739746,3797715
1034.12329102,3797815
1060.70568848,3797915
969.915405273,3798015
887.012634277,3798115
1005.56738281,3798215
986.971435547,3798315
945.162353516,3798415
986.09552002,3798515
919.353515625,3798615
896.326965332,3798715
967.841125488,3798815
1003.60229492,3798915
958.815612793,3799015
934.184326172,3799115
971.485656738,3799215
978.979248047,3799315
968.474975586,3799415
1004.05505371,3799515
955.335571289,3799615
893.604187012,3799715
906.142700195,3799815
946.887084961,3799915
880.645690918,3800015
910.506347656,3800115
907.908691406,3800215
950.898864746,3800315
852.405456543,3800415
836.285766602,3800515
716.349853516,3800615
808.908935547,3800715
874.713989258,3800815
910.593933105,3800915
824.937988281,3801015
949.050537109,3801115
972.151855469,3801215
972.48449707,3801315
929.101074219,3801415
866.552368164,3801515
816.608703613,3801615
886.034301758,3801715
1060.43652344,3801815
1007.96209717,3801915
904.904052734,3802015
959.694580078,3802115
1026.8515625,3802215
1074.14660645,3802315
1044.38085938,3802415
1057.65661621,3802515
1112.21447754,3802615
928.854187012,3802715
993.256225586,3802815
1060.57165527,3802915
1046.83776855,3803015
1053.14611816,3803115
1121.49523926,3803215
1035.73864746,3803315
992.895812988,3803415
995.178833008,3803515
1030.36193848,3803615
1037.1796875,3803715
1055.83520508,3803815
1053.35925293,3803915
1080.37731934,3804015
1011.15490723,3804115
1031.89880371,3804215
1045.57958984,3804315
1066.59887695,3804415
916.652832031,3804515
930.280639648,3804615
996.988769531,3804715
1036.59863281,3804815
966.190490723,3804915
950.13659668,3805015
1015.71557617,3805115
987.667724609,3805215
932.166503906,3805315
1024.18273926,3805415
901.068969727,3805515
897.215942383,3805615
927.950256348,3805715
933.566040039,3805815
1084.05065918,3805915
1142.90539551,3806015
1086.98181152,3806115
1080.50402832,3806215
1101.2779541,3806315
1165.86657715,3806415
1065.14758301,3806515
1109.14428711,3806615
1117.66052246,3806715
1070.98583984,3806815
971.412353516,3806915
988.801513672,3807015
1033.34191895,3807115
1015.43151855,3807215
1013.72613525,3807315
1059.28234863,3807415
1026.46044922,3807515
1034.94189453,3807615
1092.96337891,3807715
1135.80163574,3807815
1164.78076172,3807915
1157.45349121,3808015
1136.48986816,3808115
1155.19946289,3808215
1150.86743164,3808315
1111.10974121,3808415
1129.77746582,3808515
1103.91455078,3808615
1097.52770996,3808715
1180.27575684,3808815
1168.31140137,3808915
1091.7154541,3809015
1076.19763184,3809115
1242.43225098,3809215
1178.29931641,3809315
1115.41540527,3809415
1192.25793457,3809515
1193.74987793,3809615
1177.03088379,3809715
1241.7076416,3809815
1239.66455078,3809915
1236.71691895,3810015
1249.38085938,3810115
1263.32397461,3810215
1207.5748291,3810315
1275.80664062,3810415
1195.43518066,3810515
1215.72521973,3810615
1291.43249512,3810715
1238.82580566,3810815
1168.49206543,3810915
1203.05957031,3811015
1317.08447266,3811115
1251.18823242,3811215
1234.04968262,3811315
1261.45471191,3811415
1238.90686035,3811515
1297.13452148,3811615
1306.76379395,3811715
1226.96252441,3811815
1231.41247559,3811915
1221.27380371,3812015
1156.10461426,3812115
1297.14196777,3812215
1288.17346191,3812315
1333.0489502,3812415
1345.55749512,3812515
1380.34411621,3812615
1311.89221191,3812715
1351.09472656,3812815
1358.56506348,3812915
1367.09973145,3813015
1212.31103516,3813115
1361.59155273,3813215
1366.33630371,3813315
1362.68847656,3813415
1375.29089355,3813515
1366.51013184,3813615
1295.90246582,3813715
1386.43811035,3813815
1353.45202637,3813915
1405.22973633,3814015
1383.77233887,3814115
1356.92041016,3814215
1447.94909668,3814315
1391.97302246,3814415
1379.37719727,3814515
1379.53930664,3814615
1396.15039062,3814715
1327.21520996,3814815
1361.51977539,3814915
1358.35095215,3815015
1305.04699707,3815115
1291.75744629,3815215
1300.81787109,3815315
1335.65563965,3815415
1304.60095215,3815515
1329.04309082,3815615
1308.40515137,3815715
1312.04638672,3815815
1358.73706055,3815915
1317.18005371,3816015
1336.05810547,3816115
1357.61083984,3816215
1446.03222656,3816315
1417.53601074,3816415
1443.81140137,3816515
1368.92590332,3816615
1389.99023438,3816715
1377.79797363,3816815
1418.63439941,3816915
1553.41955566,3817015
1612.98876953,3817115
1503.14294434,3817215
1478.08435059,3817315
1451.46398926,3817415
1404.45300293,3817515
1401.14025879,3817615
1415.31066895,3817715
1455.06835938,3817815
1529.54650879,3817915
1494.46569824,3818015
1486.41650391,3818115
1474.95373535,3818215
1506.31335449,3818315
1470.94714355,3818415
1554.12036133,3818515
1647.59289551,3818615
1428.22009277,3818715
1449.44714355,3818815
1563.26647949,3818915
1578.55639648,3819015
1583.94970703,3819115
1535.0736084,3819215
1467.2277832,3819315
1483.54943848,3819415
1556.39465332,3819515
1561.2130127,3819615
1456.06396484,3819715
1569.52062988,3819815
1547.07666016,3819915
1579.93811035,3820015
1529.75317383,3820115
1547.4720459,3820215
1622.73486328,3820315
1594.65490723,3820415
1461.30993652,3820515
1542.11328125,3820615
1549.54150391,3820715
1557.75231934,3820815
1523.75488281,3820915
1525.95654297,3821015
1514.35681152,3821115
1470.2845459,3821215
1437.58666992,3821315
1489.25158691,3821415
1524.0324707,3821515
1471.63464355,3821615
1434.09289551,3821715
1451.49243164,3821815
1520.81921387,3821915
1464.7746582,3822015
1401.54199219,3822115
1428.25549316,3822215
1465.83947754,3822315
1460.90368652,3822415
1420.87756348,3822515
1485.39733887,3822615
1479.55639648,3822715
1430.71459961,3822815
1378.74243164,3822915
1343.15356445,3823015
1419.20324707,3823115
1446.45959473,3823215
1432.70300293,3823315
1400.98962402,3823415
1375.56237793,3823515
1363.25646973,3823615
1367.03063965,3823715
1298.40039062,3823815
1295.60803223,3823915
1364.2265625,3824015
1371.12121582,3824115
1369.84448242,3824215
1330.35266113,3824315
1326.38671875,3824415
1332.45300293,3824515
1340.05725098,3824615
1332.10266113,3824715
1331.77661133,3824815
1353.89245605,3824915
1366.57531738,3825015
1311.28356934,3825115
1321.63708496,3825215
1320.45654297,3825315
1363.03356934,3825415
1357.93054199,3825515
1334.91491699,3825615
1301.1151123,3825715
1343.94836426,3825815
1347.51257324,3825915
1343.78491211,3826015
1310.03125,3826115
1316.6072998,3826215
1387.22521973,3826315
1303.13977051,3826415
1354.68054199,3826515
1363.00341797,3826615
1371.5246582,3826715
1338.13598633,3826815
1300.63049316,3826915
1289.72583008,3827015
1236.62561035,3827115
1248.09606934,3827215
1338.97814941,3827315
1217.64355469,3827415
1291.36071777,3827515
1278.64892578,3827615
1336.49353027,3827715
1316.5402832,3827815
1261.35498047,3827915
1253.70129395,3828015
1220.92932129,3828115
1265.44592285,3828215
1302.23547363,3828315
1245.80859375,3828415
1286.80383301,3828515
1242.05859375,3828615
1266.31481934,3828715
1183.19543457,3828815
1208.20373535,3828915
1242.03967285,3829015
1230.96411133,3829115
1208.63049316,3829215
1250.53991699,3829315
1092.47180176,3829415
1054.4901123,3829515
1051.64868164,3829615
1178.04187012,3829715
1194.66003418,3829815
